subject,year,session,exercise,item_key,item_label,provider,model,api_model_id,mode,input_tokens,provider_output_tokens,visible_output_tokens,reasoning_tokens_reported,reasoning_tokens_analysis,combined_output_unseparated_tokens,billed_output_tokens,provider_total_tokens,analytical_total_tokens,reasoning_status,token_semantic_rule,input_cached_tokens,input_cache_miss_tokens,input_rate_usd_per_million,output_rate_usd_per_million,cost_input_estimated_usd,cost_output_estimated_usd,cost_reconstructed_usd,cost_provider_reported_usd,cost_selected_usd,cost_source,cost_scope,cost_provider_minus_reconstructed_usd,price_source_kind,price_source,elapsed_seconds,attempt_count,retry_count,finish_reason,reasoning_effort,thinking_level,thinking_mode,max_output_tokens,n_responses
analysis_3,2025,secondoapp,2,analysis_3|2025|secondoapp|E2,A3-25-P2-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,876.0,13653.0,,,,13653.0,13653.0,14529.0,14529.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00876,0.68265,0.69141,,0.69141,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,132.508549,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2025,secondoapp,3,analysis_3|2025|secondoapp|E3,A3-25-P2-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,818.0,7427.0,,,,7427.0,7427.0,8245.0,8245.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00818,0.37135,0.37953000000000003,,0.37953000000000003,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,82.480386,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2025,terzoapp,1,analysis_3|2025|terzoapp|E1,A3-25-P3-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,885.0,9403.0,,,,9403.0,9403.0,10288.0,10288.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00885,0.47015,0.47900000000000004,,0.47900000000000004,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,98.200054,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2025,terzoapp,2,analysis_3|2025|terzoapp|E2,A3-25-P3-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,997.0,13524.0,,,,13524.0,13524.0,14521.0,14521.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00997,0.6762,0.6861700000000001,,0.6861700000000001,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,139.013727,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2025,terzoapp,3,analysis_3|2025|terzoapp|E3,A3-25-P3-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,904.0,6316.0,,,,6316.0,6316.0,7220.0,7220.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00904,0.3158,0.32484,,0.32484,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,73.705256,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_a,1,analysis_3|2026|primoapp_tema_a|E1,A3-26-P1A-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,848.0,6724.0,,,,6724.0,6724.0,7572.0,7572.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00848,0.3362,0.34468,,0.34468,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,67.466434,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_a,2,analysis_3|2026|primoapp_tema_a|E2,A3-26-P1A-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,950.0,6576.0,,,,6576.0,6576.0,7526.0,7526.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.0095,0.3288,0.3383,,0.3383,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,68.478509,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_a,3,analysis_3|2026|primoapp_tema_a|E3,A3-26-P1A-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,888.0,7578.0,,,,7578.0,7578.0,8466.0,8466.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00888,0.3789,0.38778,,0.38778,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,76.446151,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_b,1,analysis_3|2026|primoapp_tema_b|E1,A3-26-P1B-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,849.0,6384.0,,,,6384.0,6384.0,7233.0,7233.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00849,0.3192,0.32769,,0.32769,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,69.041586,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_b,2,analysis_3|2026|primoapp_tema_b|E2,A3-26-P1B-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,950.0,7459.0,,,,7459.0,7459.0,8409.0,8409.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.0095,0.37295,0.38245,,0.38245,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,77.423408,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,primoapp_tema_b,3,analysis_3|2026|primoapp_tema_b|E3,A3-26-P1B-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,891.0,8401.0,,,,8401.0,8401.0,9292.0,9292.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00891,0.42005,0.42895999999999995,,0.42895999999999995,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,89.29465,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,quartoapp,1,analysis_3|2026|quartoapp|E1,A3-26-P4-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,884.0,7787.0,,,,7787.0,7787.0,8671.0,8671.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00884,0.38935,0.39819,,0.39819,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,1843.741697,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,quartoapp,2,analysis_3|2026|quartoapp|E2,A3-26-P4-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1012.0,9340.0,,,,9340.0,9340.0,10352.0,10352.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01012,0.467,0.47712000000000004,,0.47712000000000004,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,608.684879,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,quartoapp,3,analysis_3|2026|quartoapp|E3,A3-26-P4-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,808.0,3656.0,,,,3656.0,3656.0,4464.0,4464.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00808,0.1828,0.19088,,0.19088,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,649.745035,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_a,1,analysis_3|2026|secondoapp_tema_a|E1,A3-26-P2A-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,869.0,8084.0,,,,8084.0,8084.0,8953.0,8953.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00869,0.4042,0.41289,,0.41289,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,82.689348,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_a,2,analysis_3|2026|secondoapp_tema_a|E2,A3-26-P2A-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,951.0,17347.0,,,,17347.0,17347.0,18298.0,18298.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00951,0.86735,0.87686,,0.87686,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,171.839104,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_a,3,analysis_3|2026|secondoapp_tema_a|E3,A3-26-P2A-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,785.0,5491.0,,,,5491.0,5491.0,6276.0,6276.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00785,0.27455,0.28240000000000004,,0.28240000000000004,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,55.033624,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,A3-26-P2B-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,869.0,8438.0,,,,8438.0,8438.0,9307.0,9307.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00869,0.4219,0.43059,,0.43059,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,88.870939,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,A3-26-P2B-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,951.0,17525.0,,,,17525.0,17525.0,18476.0,18476.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00951,0.87625,0.88576,,0.88576,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,179.247079,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,A3-26-P2B-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,785.0,5263.0,,,,5263.0,5263.0,6048.0,6048.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00785,0.26315,0.271,,0.271,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,54.496726,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,A3-26-P3-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,915.0,12716.0,,,,12716.0,12716.0,13631.0,13631.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00915,0.6358,0.64495,,0.64495,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,1766.586033,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,A3-26-P3-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,950.0,12566.0,,,,12566.0,12566.0,13516.0,13516.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.0095,0.6283,0.6377999999999999,,0.6377999999999999,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,1527.938842,1.0,0.0,end_turn,high,,,128000.0,1
analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,A3-26-P3-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,875.0,9123.0,,,,9123.0,9123.0,9998.0,9998.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.00875,0.45615,0.4649,,0.4649,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,95.982604,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,F2-25-P1-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1217.0,5116.666666666667,,,,5116.666666666667,5116.666666666667,6333.666666666667,6333.666666666667,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01217,0.2558333333333333,0.2680033333333333,,0.2680033333333333,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,3936.628623,1.0,0.0,end_turn,high,,,128000.0,3
physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,F2-25-P1-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1247.0,3859.0,,,,3859.0,3859.0,5106.0,5106.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01247,0.19294999999999998,0.20542000000000002,,0.20542000000000002,reconstructed_from_token_rates,mixed_successful_and_retry,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,1886.4586876666665,1.3333333333333333,0.3333333333333333,end_turn,high,,,128000.0,3
physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,F2-25-P1-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1223.0,5374.666666666667,,,,5374.666666666667,5374.666666666667,6597.666666666667,6597.666666666667,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01223,0.2687333333333333,0.28096333333333334,,0.28096333333333334,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,2816.6915546666664,1.0,0.0,end_turn,high,,,128000.0,3
physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,F2-25-P4-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1265.0,7780.0,,,,7780.0,7780.0,9045.0,9045.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01265,0.389,0.40165,,0.40165,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,82.084764,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,quartoapp,2,physics_2|2025|quartoapp|E2,F2-25-P4-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1389.0,4358.0,,,,4358.0,4358.0,5747.0,5747.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01389,0.2179,0.23179,,0.23179,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,47.982627,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,quartoapp,3,physics_2|2025|quartoapp|E3,F2-25-P4-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1482.0,7888.0,,,,7888.0,7888.0,9370.0,9370.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01482,0.3944,0.40922,,0.40922,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,86.83748,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,quintoapp,1,physics_2|2025|quintoapp|E1,F2-25-P5-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1282.0,6159.0,,,,6159.0,6159.0,7441.0,7441.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01282,0.30795,0.32077,,0.32077,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,65.579421,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,quintoapp,2,physics_2|2025|quintoapp|E2,F2-25-P5-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1162.0,5465.0,,,,5465.0,5465.0,6627.0,6627.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01162,0.27325,0.28487,,0.28487,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,58.717067,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,quintoapp,3,physics_2|2025|quintoapp|E3,F2-25-P5-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1205.0,3528.0,,,,3528.0,3528.0,4733.0,4733.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01205,0.1764,0.18845,,0.18845,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,38.745946,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,secondoapp,1,physics_2|2025|secondoapp|E1,F2-25-P2-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1160.0,4565.0,,,,4565.0,4565.0,5725.0,5725.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.0116,0.22824999999999998,0.23985,,0.23985,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,1478.443666,1.0,0.0,end_turn,high,,,128000.0,3
physics_2,2025,secondoapp,2,physics_2|2025|secondoapp|E2,F2-25-P2-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1499.0,5183.333333333333,,,,5183.333333333333,5183.333333333333,6682.333333333333,6682.333333333333,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.014989999999999998,0.25916666666666666,0.27415666666666666,,0.27415666666666666,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,2769.863648666667,1.0,0.0,end_turn,high,,,128000.0,3
physics_2,2025,secondoapp,3,physics_2|2025|secondoapp|E3,F2-25-P2-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1028.0,5981.666666666667,,,,5981.666666666667,5981.666666666667,7009.666666666667,7009.666666666667,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01028,0.2990833333333333,0.3093633333333333,,0.3093633333333333,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,3475.4335216666664,1.0,0.0,end_turn,high,,,128000.0,3
physics_2,2025,terzoapp,1,physics_2|2025|terzoapp|E1,F2-25-P3-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1206.0,5601.0,,,,5601.0,5601.0,6807.0,6807.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01206,0.28005,0.29211000000000004,,0.29211000000000004,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,59.218348,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,terzoapp,2,physics_2|2025|terzoapp|E2,F2-25-P3-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1233.0,6189.0,,,,6189.0,6189.0,7422.0,7422.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01233,0.30945,0.32178,,0.32178,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,63.654851,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2025,terzoapp,3,physics_2|2025|terzoapp|E3,F2-25-P3-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1344.0,4691.0,,,,4691.0,4691.0,6035.0,6035.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01344,0.23455,0.24799000000000002,,0.24799000000000002,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,51.389717,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2026,primoapp,1,physics_2|2026|primoapp|E1,F2-26-P1-E1,anthropic,Claude Fable 5,claude-fable-5,effort_high,1063.0,6609.0,,,,6609.0,6609.0,7672.0,7672.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01063,0.33045,0.34108000000000005,,0.34108000000000005,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,68.692856,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2026,primoapp,2,physics_2|2026|primoapp|E2,F2-26-P1-E2,anthropic,Claude Fable 5,claude-fable-5,effort_high,1008.0,4459.0,,,,4459.0,4459.0,5467.0,5467.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01008,0.22295,0.23303000000000001,,0.23303000000000001,reconstructed_from_token_rates,successful_request,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,47.998379,1.0,0.0,end_turn,high,,,128000.0,1
physics_2,2026,primoapp,3,physics_2|2026|primoapp|E3,F2-26-P1-E3,anthropic,Claude Fable 5,claude-fable-5,effort_high,1079.0,3452.0,,,,3452.0,3452.0,4531.0,4531.0,not_separately_reported,anthropic_fable_output_includes_unseparated_hidden_thinking,,,10.0,50.0,0.01079,0.1726,0.18339,,0.18339,reconstructed_from_token_rates,final_successful_response_only,,official_provider_documentation,https://platform.claude.com/docs/en/about-claude/pricing,826.181742,2.0,1.0,end_turn,high,,,128000.0,1
